id,region,sec_uid,unique_id,nickname,signature,avatar,verified,secret,aweme_count,following_count,follower_count,favoriting_count,total_favorited,ins_id,youtube_channel_title,youtube_channel_id,twitter_name,twitter_id,author_id
6810873167637447686,US,MS4wLjABAAAAdK6bzqTpe0EiiEDpIIew-GSwRdSt14n7zx4M1-uzsDjpxRe3-nHJmGQJdKbuFd9X,strollingthroughlife_,Kristen🌈strollingthroughlife_,"🌈 Cozy Colorful Self-Care
💖12k+ on UTube
💌 kristen@strollingthroughlife.com",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/7322280022105554949~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,556,373,13967,46972,1175827,strollingthroughlife_,Strolling Through Life,UCUOHQrrXuy7mKRpcuGA7ABQ,,,6742912676903568389
6771453984001082373,US,MS4wLjABAAAAOOZgjEYujp06boY2CGeyBi1QfQ3UnAQtf-6R-XU26sMTdc_aFPie9jxXBZbfG78y,gopro,GoPro,Meet #GoProHERO13 Black + #GoProHERO 📸,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f1cb134a5d92a96a9d10d15307e66e71~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,636,126,3311673,3164,60453805,gopro,,,,,6742912676903568389
6872860481142096902,US,MS4wLjABAAAAQEYQLnNS9T_RLaY2aw4pvnNWAkLnh42a_Olj9d8IhGlISnzznbVDi6kLEw070YDN,davidsoralcare,Davids Premium Oral Care,"Elevate your everyday.
▫️premium ingredients
▫️natural whitening
▫️sustainable",https://p16-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/6dc3884732bdd36cad7b1fbb5b3db857~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,263,456,3086,2411,14906,davidsnaturaltoothpaste,,,,,6742912676903568389
6810886727734510597,CA,MS4wLjABAAAA9GeAYVom4P82s_RnE6Ix3tOq2uiWaGfm6lc8VGohF51c3xeRl_UZN0XXzRN_6TrJ,bootsandbuckets,Shannon 🇨🇦,✨love the season you’re in✨,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/acf96e9c8c7d69a904a8212b9917874d~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,234,965,38249,17629,1173201,,,,,,6742912676903568389
6956753648299869190,US,MS4wLjABAAAADn2appUSHB-f1a4U0ar7D5u0609nXqBlo8ht0mHFnnhYV0vpyRIRmMmb1lIBqUEP,isitreallythatgreat,isitreallythatgreat,Is It Really That Great 🍔✈️🏢,https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7354663710340120619~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,3,17,41,125,51,,,,,,6742912676903568389
277631369541844992,US,MS4wLjABAAAAcqlc0yl7QEtcjygYrNGhKGh9Si2o_TNrfh70bRbzemF-v4-rLWnhW6q08XhLhP3O,insider,Insider,"A section of @Business Insider.

Want more? Longer videos here! 👇",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/7323523578665730054~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,1336,17,3579537,1153,119643541,insider,INSIDER,UCHJuQZuzapBh-CuhRYxIZrg,,,6742912676903568389
6808721531319337989,CA,MS4wLjABAAAAt_5Nzn_8ccR_M42Pth_5Bw_go4C4O8iTLtRE1ujylE9jdDl4DdC3C6Z-o7X9nWiI,bindisbucketlist,Enrichment with Bindi & Rosie,"🧩 Your canine & enrichment hub!
✨Links & Wishlist for the shelter dogs 👇🏻",https://p19-common-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5a07bd21fa5b0150ebaec07f4ffa636a~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,863,523,319112,16904,4577705,bindisbucketlist,,,,,6742912676903568389
6608294439604977669,CA,MS4wLjABAAAA8ELfctnUZrsP0RUaU4KFrRdLoajKobHBPJdJ2ahDkQykwiHLqcrVIOHh1vKpgVKc,everything_delish,Jamie Milne,"a little bit of ✨everything✨
IG & YT: everything_delish",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/62d253567f9cf96d2056219b9f45eb4f~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,1309,1069,2538282,154784,36639767,everything_delish,Jamie Milne,UCPZTz4FQO8SWanGuqfyDBwQ,,,6742912676903568389
6841002009744999429,US,MS4wLjABAAAAcccIuyG3Yvhy5j6VOqHB29dBd8HL15478J7G39BZzK9SI65MWUtTCdJ9b-xGqlpp,mtplanters,mtplanters,Houseplants & garden things,https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cf60c9c9ab906465401d2a01f3a5fda1~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,1479,260,1154183,19846,30566711,mtplanters,,,,,6742912676903568389
6780344874811442181,US,MS4wLjABAAAAEf96k3JW8-3eOhgzgQswlFF6ZDnn1dzqWWorJjwDsiNZymqTtvOcFhp_RiYYST6s,natgeo,National Geographic,Inspiring the explorer in everyone 🌎,https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/794b6201afc3c0a3c4fc42b6b4d07208~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,884,59,9100034,1025,42423480,natgeo,,,,,6742912676903568389
6921637655587357698,GB,MS4wLjABAAAAXL748vjI65-ZKvAXajOOnteJDC5ZpvihfFVGqaqM_8BXQ3mGe9eItSPTXBsEwndZ,camwhitnall,Cam Whitnall,"👋Hey, I’m Cam
🦁Director of @thebigcatsanctuaryuk 
🌎My World of Wildlife",https://p19-common-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7f480d06df0e56b41e47827ef1979988~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,385,547,1171692,2189,31113730,camwhitnall,Cam Whitnall,UCiFLqpb3CwRkCTfFql1O6lg,,,6742912676903568389
6762329131633050629,US,MS4wLjABAAAAB1pWixZJwTKKcVSETdyNpy_jsCDLJ5dskQIlkYgnBY0IXF8kJ_-NPd9oEilbUR9t,alexiscruudo,Chillenwithlex,"retire me 
operating room RN
🫐🥥south florida🤍🦩
nudescentstudio@gmail.com 💌",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d2d9eefede0b14986479cf4208b7d68d~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,22,2613,1539,17348,3066,,,,,,6742912676903568389
6736928629916304389,US,MS4wLjABAAAA9dpbu8Sz4HvJFw11MYOi0-TOvb8ycTXdTLpch91JRYsZqYDAkgvC3h0h8IXEE4Vr,ohkaytacos,Colby’s Crew Rescue,,https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7311494290348179498~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,840,205,2864270,4719,106966019,ohkaytacos,Colby's Crew Rescue,UC3JRRb5ntAvTeBziiQMlDiQ,,,6742912676903568389
6743945184071599110,US,MS4wLjABAAAABnPiCEyXXxQpZPn1djsx31VDzMGahTgH-Is4CjH7iFfGrjxD0J7OwcVDth6GELqR,discovery,Discovery,We’ll bring the 🌎 to you.,https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0174dd7e6d5c20de09eaa3692b57c996~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,2036,195,6826327,1114,86556496,discovery,,,,,6742912676903568389
6827515700807762950,US,MS4wLjABAAAA9XKhoZ48L7ChFHMLi80aku1l965_Cp_zF4chdCCzYH0wp0PPh6e4o_vbRWgld8-0,katcancook,Kathleen Ashmore,"Let's go, girls 👯‍♀️
NYT Bestselling cookbook:  Big Bites
🔗s⬇️",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/84c115db73c8ccff0905bb8d9dacb175~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,1735,683,2158403,8954,23141460,katcancook,,,,,6742912676903568389
6677229888461079558,US,MS4wLjABAAAAfz7_bGbo5q7nG119hpzngwgw9r2pfVyxXTIeNIXogF0Ckvqxl-QxeVt_0BBRJuib,lucamartinez.fl,Luca Martinez,conservation filmmaker & speaker,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cf51938cfb7c1e0f02b5b00d9db5a692~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,42,58,1783993,7064,44047045,lucamartinez.fl,,,,,6742912676903568389
6805204710870795270,US,MS4wLjABAAAADVH0UxohyRkbI65-C6BaJF9KQs_hFPtqtcfbz9pq65wI9-EENm5IjIHSW1_NBRhC,lizlovery,Liz Lovery | Renovation & DIY,Home Renovation | DIY | Interior Design | Decor & Style Tips✨hello@lizlovery.com,https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0db2758acefa6345b9ce8a4a0a3a02ea~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,1443,300,1174603,153607,28140252,lizlovery,Liz Lovery,UC4HjQSNiR9PCNtuxcekj4Dg,,,6742912676903568389
6730144437283292166,AU,MS4wLjABAAAAewBBuVZTZTD59RF75T819wvn-GS4rG70hmi3znJqbvaWUzlQ9H6xdB0blVTMEORw,jonny_reece,Jonny Reece,"Welcome to my farm life:
Plants, trees, horses, sunsets, nature.
☺️🌱🚲🏊‍♂️🐶🐴",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/7323450750931484677~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,505,140,220404,9731,6259697,jonny_reece,,,,,6742912676903568389
6797641207616734214,US,MS4wLjABAAAAVRbNSjPMsQGhr6lKPcp_s20zS5htQ6Ioqa4j22lrILxDv_NjoFhDyZQN8lnJvwrv,ge_keoni,GE Keoni,"HapaKid🤙🏽Book a BOAT TOUR below⬇️ 
Olukai Ohana🌴 GEkeoni808@gmail.com",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/7320130983179747334~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,113,328,660194,25978,12923116,ge_keoni,Off The Ledge,UCwIsVixK_k6_ceaO-eIRBLw,,,6742912676903568389
228700074422296576,US,MS4wLjABAAAA7mkK82iTrmsU2bIS-imXrRhTLxznudE5HAJGptmsdCb_sSj-EYfPFITk2ZPVVHuD,mileycyrus,Miley Cyrus,Something Beautiful out May 30th. More to Lose out now.,https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8937737db947bf92dcc9ed016a24da28~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,320,0,18561924,1039,193523631,mileycyrus,Miley Cyrus,UCn7dB9UMTBDjKtEKBy_XISw,,,6742912676903568389
6779242357365965830,US,MS4wLjABAAAAR-B20pq28n7JNMK0UqBfGxEY1vTP_T-83l0fdcaGnWkWvewn1Wessk8bC7M6tj1i,thebuyinking,THE BUYIN KING,"Inventor of StockTok
🎉SURPISE🎉
👇",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/19954632021c8120afb67bf530dea77e~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,437,15,447316,8789,5952402,thebuyinking,TheBuyinKing,UCJXJL9zzi4Uf2Ce8GlcTfOw,,,6742912676903568389
6793954677114815494,SE,MS4wLjABAAAAVQYGKv_8icNkSLUfo76VSTYGfIjaM4uL_8hVyzvqdOIW9_DNu6CXupHhrFYN2UFX,ollenilssonen,Olle Nilsson,"Swedish Nature & Wildlife Photographer! 🌲
Youtube, Presets, Gear list👇",https://p19-common-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9c1bc7d29f8812111d8eec5a9c2c5b10~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,397,322,2564697,9004,50154980,,Olle Nilsson,UCFaYVrisXbyfOUd6L7vj5kg,,,6742912676903568389
6808628284752151557,CA,MS4wLjABAAAAQmEBY0XDJ7GqsupACr01jvxf9yUn1Tlgiq4dL5A6oiB2D10KkFzifpnv0wcoei2Z,onetreeplanted,One Tree Planted,We’re a 501(c)(3) nonprofit that aids global reforestation 🌳IG: @onetreeplanted,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c47328d8732f12750daa56fb36b63330~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,416,717,19892,2107,267014,,One Tree Planted,UCSyNWLnxtob29DOoPGpT1Ug,,,6742912676903568389
6766063283448529925,US,MS4wLjABAAAACiW4ZUEoWbWvILWuds0pExhHdBkwn2XIvmzNwc4jn7BPGVyyebQoDGpoeBnrKr4A,mikkzazon,Mik Zazon,Comfy fashion | ED recovery | Endo warrior | Workouts  #normalizenormalbodies ™️,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353074050727411758~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,1914,573,1666194,96272,68462867,mikzazon,Mik Zazon,UCP89lS0Fnme-zUIQTfjAylQ,,,6742912676903568389
6914310738233721862,BR,MS4wLjABAAAAPkgzGW_J2e5eNAxdvMVTzyzUcqL8D0y9oULohszB5E0PuU391iwhAeAPTWt4QVra,thelegacyinvestingshow,💸Teaching Financial Freedom💸,"📈 8 figure investor
📕 Helped 1000+ Entrepreneurs 
👇👇 🆓 Training👇👇",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/9587245483c03c688a4af2ebd6ea21c1~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,3324,1537,2546385,4047,16759923,thelegacyinvestingshow,Legacy Investing Show,UCJbOZAqwsdna6kjBZ0UcJmw,,,6742912676903568389
6776439219792610309,US,MS4wLjABAAAAqNbCp3QJ-y0NlFzqAZwME6yOh-HMZMPpDoKaGuIsbhzvoJ_Od1nkqfKhW4Z2fCBN,restlessroad,Restless Road,"your new favorite country band
get tickets for the Goin' Out Like That Tour👇",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a445bfe8ccab12e0c63c03acef5b9b0b~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,933,157,2533128,2680,26183981,restlessroad,Restless Road,UCkHzSAhkw6vsbguU9LWUx8w,,,6742912676903568389
6756229918792762373,US,MS4wLjABAAAAVLZMh9i--91yAqyD1wDJ_fdcNzTJc_qmHhy-Y3Ps2fvHZk1HBsj39EEvmKdyfV--,lydialoo121,lydia keating,Rsvp to GOOD STORY RUN CLUB,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7336055474581667882~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,2702,1245,1642539,12336,77548336,lydialoo12,lydia keating,UCK8XK-P5plSgMdiVWB0C-7Q,,,6742912676903568389
6738845502135108614,US,MS4wLjABAAAAPDXhmJOil46VUWmBnAJ5attnPaR1ZTgPAgEZt076Or48boa9BgJ5CGIDs11a98ut,gracewellsphoto,Grace Wells,"ig, yt & rednote @gracewellsphoto
grace@sixteenth.com
VIDEO COURSE ↓",https://p19-common-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/f223ddc0119f9dd938a79b92e6452787~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,188,439,2812592,1377,72795141,gracewellsphoto,Grace Wells,UCheJknmGO2Pkl_Ewm-mkr0g,,,6742912676903568389
6664248104395096070,US,MS4wLjABAAAAKgF5w97UvFkS_LMl0iaEkejFSfJrt3t0qLknAmAW82ulQVveVzOe5sNgLJ8Zl6iW,devonkelley_,Devon Kelley,hello@devon-kelley.com,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e67f01f2e28c4882558032b45f772047~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,397,348,397055,20177,12174356,devonkelley_,Devon Kelley,UCXBEv9Xb3QOG6TfvR72Pwfw,,,6742912676903568389
6728184922144949253,US,MS4wLjABAAAA2jZD2jZ6y-_5O959p_-LPWsVra3sn0oPWuWoMLefBbZ5IwdgrzkLHxoSs56IVhHT,drpimplepopper,"Sandra Lee, MD","Founder @SLMD, by Dr Pimple Popper, Dermatologist, on YouTube & TV @LifetimeTV",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/7ff23169dd05472e5f3ee79c2a6d453f~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,1810,840,16976389,7453,223567222,drpimplepopper,Dr. Sandra Lee (aka Dr. Pimple Popper),UCgrsF4TYwmrV0QsXb8AoeHQ,,,6742912676903568389
6761116953065145349,US,MS4wLjABAAAAEcLj4FeFoQ7h0TRoClikyQkIz6c6gYUp6R0UusPkE6dUP2XzW66ltJENLa-lTB0s,getupandgokayaking,Clear Kayaking,100% CLEAR kayak guided eco tours in over 30 amazing locations!,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/7315795905049788422~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,2333,68,41089,637,1383516,getupandgokayaking,Get Up And Go Kayaking,UCMGDcvVStmPQarLbKJ5mV_Q,,,6742912676903568389
6881715415623222277,US,MS4wLjABAAAArfTmKtWa6udfWxbh7OppUSsqr4ZoaiCzLIqcFp1nRk7pEkYrmKCclhfuSoZQtwZF,benjiplant,Benji,"plants and interiors
✉️ benjiplantcontact@gmail.com",https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7325199300118937643~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,176,675,775195,6990,30721574,benji_plant,benjiplant,UCDJULR1Gih0yctzWBMS7EYg,,,6742912676903568389
6815800762430391302,US,MS4wLjABAAAABx10wB3CJ9Ht6WV0y_Az1oGq9du5IcBxmbAjdLoCGj9cDpO160LIjDWMC3OlMy5d,texasbeeworks,Erika Thompson,"The Bee Lady
Saving bees across Texas and sharing my love of bees with the world",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9339f899cc8b05695c7179474c78043e~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,82,162,11215478,13455,177730609,,Texas Beeworks,UCYLHJiQCUCV6d7j5Pg1RrhA,,,6742912676903568389
6767621542903940102,US,MS4wLjABAAAATgYdLA-PXFk2Qhhj7M0RHp84HIpPU-7FHMn5fUXpg5HyYT0LzB0nIj4Ep2Rz6Wp5,foodies,Foodies,"FOODIES NATION 
Biz - contact@ifoodies.co
MY LINKS ⬇️",https://p16-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/7319598307578380293~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,1634,304,21735069,16566,1194536787,foodiesnation,Foodies,UC-teOaKQu7eK-3FpS4ehhhw,,,6742912676903568389
6768788726043788293,US,MS4wLjABAAAAu2SYxJtqQhQeBvnz-FKkXHLPW48q1SVF7X95cqF3-VBAJHIfRhZ34LnQFrvtR4U6,flipdaddie,flipdaddie,"Furniture flips, DIYs, & dupes
📧: christinaclerz@gmail.com",https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310779231439421486~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,298,225,700980,46861,15246550,flipdaddie,,,,,6742912676903568389
6725086390524986374,US,MS4wLjABAAAAcX33_3LBE7Zg0nbSbxU49FjjUDGaZYo5Lmor-qA8jdPc-a4ATafpN0bDHWZVJ8sl,ballehurns,Halle Burns,( ͡ᵔ ͜ʖ ͡ᵔ),https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/3053cd86588baf4bc8e8aefdbeb41655~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,440,117,2389575,8911,115910171,halburns,,,,,6742912676903568389
6817804885497758725,US,MS4wLjABAAAAepgmXve6qXny50TC3i_WDrYiTpw4HBZ_1Ahwm7oiRQ1HzwCTAtmuGwfxcMTIWFH2,healthygirlkitchen,Danielle Brown | easy recipes,"helping you live your healthiest (plant-based) life
healthygirlkitchen@gmail.com",https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/47e21615ec577dbfbe3253ba51d81ab5~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,639,821,2870569,98423,24105861,healthygirlkitchen,,,,,6742912676903568389
6810741827034809349,GB,MS4wLjABAAAAbMQJ-h1zRur9Eqd-2seVb7hUeABVw9a5slVHwvm17qtwL6nxCeWsIw7CnUnhkJmA,menwiththepot,menwiththepot,Forest is my Kitchen,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/d54cce8e1457af2edbdc4df391688a7f~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,559,34,12776604,313,180311265,,,,,,6742912676903568389
6804310321499915269,US,MS4wLjABAAAAyh2Hoqokykn_pESWmrA8GZg_d6lxr1iWkz3hALC8H9or0jtI8QczMqGcqCDhrE9V,jess.cliftonn,Jess 🌞,"earth lover 🌞🌊🪸
🌱living simply 
📍san diego 
hello@impactforgood.co",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/10983d07bbf140d2ae4453e2ad384c89~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,691,720,380997,24503,16225965,jess.cliftonn,,,,,6742912676903568389
6541876275684840463,US,MS4wLjABAAAAh6r4RuBjxQ_GNUzLkdksa7xfPKp_wdiwQ8EaDKqBk2t1u46tnefYW8lb28mmtdA4,hensleerodeo102,Saving Horses💫🌟🌕,"MERCH IS OUT NOW⬇️
CHECK IT OUT MY INSTA: hensleerodeo102",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/afe8c1f4ee4d029b952c7bdaa958f147~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,2375,1903,248542,80714,9709136,hensleerodeo102,Henslee McWhorter,UCu0odHmQNXxPmOEu5nanNJA,,,6742912676903568389
6755648990471504901,US,MS4wLjABAAAAt0cW3WvgyjduoVbDpWZBQtZ9RSglruNiGghR3OyTz_OthKP4DZ81r2U4X77f3mJC,plankandpillow,Brooke & Henry,Sharing building and remodeling tips and tricks.,https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/135028aa4e0a00c4616ef742d23fd03d~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,222,29,331192,237,5224301,plankandpillow,,,,,6742912676903568389
